x,MeanCluster6,MeanCluster5,MeanCluster4,MeanCluster3,MeanCluster2,MeanCluster1
2.327,0.5088,0.55554,0.476964,0.4461375,0.384588889,0.3185
2.328,0.5084,0.55464,0.476312,0.4455625,0.384411111,0.3181
2.329,0.5083,0.55389,0.475628,0.4449625,0.384088889,0.3171
2.33,0.50815,0.5532,0.47502,0.4443375,0.383577778,0.3165
2.331,0.50785,0.55218,0.474452,0.44375,0.382744444,0.3165
2.332,0.50725,0.55122,0.473964,0.4433,0.381977778,0.3166
2.333,0.5064,0.55053,0.473532,0.4429375,0.381322222,0.3165
2.334,0.5058,0.54989,0.472976,0.4425375,0.380766667,0.3159
2.335,0.5053,0.5494,0.472312,0.4421625,0.380277778,0.3148
2.336,0.5047,0.54902,0.471776,0.44175,0.379933333,0.3141
2.337,0.5042,0.54852,0.471376,0.4411625,0.3797,0.3138
2.338,0.5038,0.54809,0.470956,0.4406875,0.3794,0.3137
2.339,0.5033,0.54772,0.470436,0.4402,0.379,0.3134
2.34,0.5029,0.54733,0.469984,0.4396875,0.378577778,0.3133
2.341,0.50235,0.54708,0.469596,0.43935,0.378255556,0.3131
2.342,0.50215,0.54688,0.469176,0.439,0.377844444,0.3125
2.343,0.50255,0.54664,0.468872,0.438625,0.377377778,0.3117
2.344,0.5027,0.54659,0.46862,0.4383125,0.377066667,0.3112
2.345,0.5027,0.54709,0.468492,0.438225,0.376777778,0.311
2.346,0.50285,0.54754,0.468408,0.438175,0.376488889,0.3109
2.347,0.503,0.54781,0.468212,0.43805,0.376188889,0.3107
2.348,0.50305,0.54818,0.468088,0.4379375,0.375833333,0.3104
2.349,0.503,0.54855,0.468104,0.4377625,0.375566667,0.3102
2.35,0.5032,0.5491,0.468164,0.4376625,0.3754,0.31
2.351,0.50355,0.54994,0.468184,0.437625,0.375133333,0.3097
2.352,0.5039,0.55073,0.468232,0.43755,0.374866667,0.3092
2.353,0.50425,0.55139,0.468228,0.4373125,0.374411111,0.3083
2.354,0.5046,0.55194,0.4681,0.4370375,0.3739,0.3076
2.355,0.50535,0.55265,0.468132,0.4369625,0.373788889,0.3077
2.356,0.50605,0.5534,0.46808,0.4368875,0.373588889,0.3075
2.357,0.50685,0.55434,0.468012,0.4368,0.373377778,0.3075
2.358,0.5076,0.55506,0.467908,0.4367875,0.3731,0.3077
2.359,0.5078,0.55541,0.4679,0.43685,0.372855556,0.3073
2.36,0.5078,0.55591,0.46792,0.436875,0.372644444,0.3071
2.361,0.5079,0.55629,0.467924,0.4367,0.372244444,0.3072
2.362,0.50815,0.55659,0.467916,0.4365875,0.3719,0.3071
2.363,0.50815,0.55695,0.467888,0.4366,0.371733333,0.3063
2.364,0.50805,0.55732,0.46784,0.4365125,0.3715,0.3055
2.365,0.50855,0.55789,0.467828,0.4362375,0.371322222,0.3053
2.366,0.5091,0.55841,0.467736,0.435875,0.371144444,0.3047
2.367,0.50895,0.55854,0.467484,0.435725,0.370833333,0.3037
2.368,0.5088,0.55872,0.467236,0.435475,0.370488889,0.3029
2.369,0.50855,0.55895,0.466968,0.4351125,0.370244444,0.3028
2.37,0.50805,0.55911,0.466616,0.434775,0.3699,0.3029
2.371,0.50775,0.55895,0.466204,0.4342875,0.369411111,0.3028
2.372,0.50755,0.55874,0.465812,0.4337875,0.368955556,0.3026
2.373,0.50805,0.55842,0.465504,0.43345,0.368566667,0.3023
2.374,0.5085,0.558,0.465248,0.4330625,0.368133333,0.3021
2.375,0.50835,0.55766,0.464956,0.4325,0.367644444,0.3013
2.376,0.50835,0.55737,0.46464,0.4320125,0.3671,0.3006
2.377,0.5082,0.5572,0.464,0.4317125,0.366588889,0.3002
2.378,0.50785,0.55697,0.463352,0.431425,0.366088889,0.2999
2.379,0.5071,0.55652,0.462876,0.4309625,0.365688889,0.2999
2.38,0.5063,0.55605,0.462368,0.4304,0.365222222,0.2996
2.381,0.50645,0.55585,0.46184,0.429725,0.364666667,0.2983
2.382,0.50645,0.55566,0.461316,0.42905,0.364222222,0.2971
2.383,0.50595,0.55512,0.460848,0.4285,0.364011111,0.2966
2.384,0.5056,0.55466,0.460396,0.428025,0.363766667,0.2963
2.385,0.50595,0.5546,0.460216,0.427975,0.363422222,0.2956
2.386,0.50615,0.55445,0.459968,0.4278625,0.363088889,0.295
2.387,0.5056,0.55415,0.45958,0.427225,0.362622222,0.2953
2.388,0.50505,0.55391,0.459224,0.426575,0.362133333,0.2955
2.389,0.50505,0.55391,0.45906,0.426375,0.361988889,0.2953
2.39,0.50505,0.55377,0.458844,0.4261,0.3618,0.2952
2.391,0.505,0.5534,0.458344,0.4256125,0.361655556,0.2956
2.392,0.5047,0.55305,0.45792,0.42515,0.361666667,0.2957
2.393,0.5032,0.55253,0.457668,0.42475,0.361755556,0.2951
2.394,0.50195,0.55199,0.457312,0.4244125,0.3617,0.2946
2.395,0.5016,0.55162,0.456936,0.4243,0.361511111,0.2948
2.396,0.5012,0.5511,0.456568,0.4240875,0.361322222,0.2948
2.397,0.5011,0.55039,0.456276,0.4234125,0.360922222,0.2945
2.398,0.5011,0.54979,0.455976,0.4227625,0.360633333,0.2941
2.399,0.50105,0.54931,0.455304,0.4222625,0.360222222,0.2933
2.4,0.5011,0.5489,0.454752,0.421825,0.359744444,0.2929
2.401,0.50105,0.54847,0.454592,0.421325,0.358911111,0.2933
2.402,0.5008,0.54803,0.454404,0.420825,0.358233333,0.2934
2.403,0.5001,0.54765,0.454076,0.42025,0.358066667,0.2928
2.404,0.49945,0.54718,0.453644,0.419675,0.357811111,0.2923
2.405,0.4992,0.54699,0.453168,0.4194625,0.357655556,0.2919
2.406,0.4987,0.54668,0.452636,0.4190875,0.357422222,0.2915
2.407,0.49805,0.54618,0.452144,0.4186,0.357066667,0.2911
2.408,0.4976,0.54569,0.451596,0.41805,0.356655556,0.2908
2.409,0.49765,0.5452,0.451168,0.4175625,0.356111111,0.2905
2.41,0.4977,0.54452,0.450672,0.417025,0.355566667,0.2901
2.411,0.4974,0.54378,0.4501,0.41645,0.355111111,0.2898
2.412,0.49715,0.54301,0.44952,0.4158375,0.354577778,0.2893
2.413,0.49745,0.54244,0.449072,0.4151625,0.354066667,0.2891
2.414,0.4973,0.54181,0.44852,0.41455,0.353577778,0.2888
2.415,0.49615,0.54107,0.44788,0.41415,0.353333333,0.2884
2.416,0.495,0.54043,0.447236,0.4135375,0.353011111,0.2879
2.417,0.4937,0.53983,0.446428,0.4124875,0.352433333,0.2868
2.418,0.49285,0.5393,0.445628,0.4114875,0.351822222,0.2857
2.419,0.49265,0.53886,0.4448,0.4104125,0.350955556,0.2843
2.42,0.49225,0.53829,0.444092,0.40955,0.350233333,0.2833
2.421,0.49135,0.53736,0.443484,0.4090375,0.349644444,0.2826
2.422,0.4905,0.53651,0.44302,0.40845,0.349122222,0.2822
2.423,0.4898,0.5357,0.44268,0.4077625,0.348755556,0.2823
2.424,0.48925,0.53485,0.4421,0.4071,0.348166667,0.2823
2.425,0.48895,0.53401,0.441216,0.406525,0.347433333,0.282
2.426,0.4882,0.53306,0.440332,0.406025,0.346566667,0.2814
2.427,0.48695,0.53208,0.439588,0.40575,0.345577778,0.2806
2.428,0.486,0.53126,0.438776,0.405325,0.344888889,0.28
2.429,0.4857,0.5305,0.437868,0.404675,0.344522222,0.2797
2.43,0.48525,0.52969,0.436984,0.403925,0.343977778,0.2796
2.431,0.48455,0.52872,0.436072,0.403025,0.343166667,0.2796
2.432,0.4837,0.52772,0.435184,0.40215,0.342288889,0.279
2.433,0.48265,0.52682,0.4344,0.401375,0.341444444,0.2778
2.434,0.4821,0.52571,0.433508,0.400375,0.340355556,0.2764
2.435,0.4821,0.52452,0.432592,0.399275,0.339133333,0.2751
2.436,0.4814,0.52361,0.431632,0.3984,0.338288889,0.2745
2.437,0.48,0.52292,0.430612,0.3977125,0.337777778,0.2745
2.438,0.47895,0.52204,0.429796,0.3970875,0.337388889,0.2743
2.439,0.4781,0.52094,0.429092,0.3964,0.337088889,0.2738
2.44,0.47705,0.52001,0.42848,0.395725,0.336822222,0.2733
2.441,0.47585,0.51925,0.427976,0.395225,0.336566667,0.2729
2.442,0.47475,0.51839,0.42734,0.3946,0.336155556,0.2717
2.443,0.4737,0.51742,0.426596,0.3939125,0.335677778,0.2699
2.444,0.4729,0.51633,0.42582,0.3929625,0.3349,0.2693
2.445,0.4722,0.51526,0.425044,0.3919375,0.334066667,0.2696
2.446,0.4718,0.51453,0.424488,0.39115,0.333388889,0.2687
2.447,0.4716,0.5139,0.424024,0.390425,0.332833333,0.2672
2.448,0.47055,0.51316,0.423192,0.3897375,0.3324,0.2669
2.449,0.4689,0.51236,0.422208,0.389225,0.331955556,0.2671
2.45,0.468,0.51159,0.421288,0.3888375,0.331222222,0.2658
2.451,0.4675,0.51079,0.42038,0.3883875,0.330333333,0.2641
2.452,0.4668,0.50982,0.419872,0.387475,0.329644444,0.2636
2.453,0.4662,0.50881,0.419404,0.3864625,0.329022222,0.2635
2.454,0.46635,0.50819,0.419044,0.3855,0.3288,0.2645
2.455,0.4667,0.50766,0.418724,0.384475,0.328633333,0.2658
2.456,0.46595,0.50662,0.417928,0.383675,0.328177778,0.2645
2.457,0.46495,0.50551,0.417068,0.3829625,0.327711111,0.2629
2.458,0.46365,0.5048,0.41636,0.3822375,0.326922222,0.2628
2.459,0.4621,0.50415,0.415688,0.38155,0.326155556,0.2626
2.46,0.46145,0.50319,0.415164,0.38125,0.326,0.2625
2.461,0.46105,0.50226,0.414724,0.3811125,0.325755556,0.2626
2.462,0.46035,0.50113,0.413988,0.3807875,0.325088889,0.2622
2.463,0.45955,0.4998,0.41312,0.3803,0.324411111,0.2617
2.464,0.4582,0.49864,0.412076,0.3791,0.323522222,0.2609
2.465,0.457,0.49735,0.411052,0.3778,0.322577778,0.2601
2.466,0.4569,0.49589,0.410064,0.3767625,0.322444444,0.2592
2.467,0.4569,0.49457,0.40914,0.3758,0.3222,0.2584
2.468,0.45675,0.49375,0.408976,0.3757,0.321155556,0.2586
2.469,0.4565,0.49292,0.408776,0.3756125,0.320222222,0.2586
2.47,0.4558,0.49198,0.408328,0.37505,0.320011111,0.2578
2.471,0.45475,0.49088,0.40762,0.3743,0.319711111,0.2574
2.472,0.4532,0.48995,0.40682,0.37375,0.319511111,0.2581
2.473,0.4518,0.4889,0.40602,0.37325,0.319411111,0.2583
2.474,0.4508,0.48809,0.404924,0.3727375,0.319066667,0.2565
2.475,0.4499,0.48735,0.403808,0.3721125,0.318655556,0.2546
2.476,0.44895,0.48609,0.40292,0.370975,0.318188889,0.2539
2.477,0.44815,0.48469,0.402188,0.369925,0.317633333,0.2537
2.478,0.44775,0.48325,0.401888,0.3694875,0.316944444,0.2536
2.479,0.4472,0.48208,0.401288,0.3692,0.316311111,0.2537
2.48,0.4474,0.48168,0.400548,0.36885,0.315422222,0.2545
2.481,0.44785,0.48143,0.399984,0.3682,0.3145,0.2548
2.482,0.44765,0.48088,0.399496,0.3671875,0.314277778,0.2535
2.483,0.4466,0.48021,0.399036,0.36635,0.314211111,0.252
2.484,0.4446,0.47884,0.39836,0.36575,0.3137,0.2518
2.485,0.44285,0.4772,0.397556,0.36515,0.313377778,0.2518
2.486,0.4422,0.47622,0.3968,0.365125,0.313311111,0.2515
2.487,0.44165,0.47562,0.395936,0.36505,0.3128,0.2514
2.488,0.4411,0.47512,0.3953,0.3646,0.312422222,0.2503
2.489,0.4409,0.47425,0.394628,0.3641875,0.311944444,0.2491
2.49,0.44045,0.47327,0.393904,0.3635625,0.311,0.2488
2.491,0.43995,0.47264,0.393612,0.3627375,0.3104,0.2488
2.492,0.4395,0.47247,0.39342,0.3620875,0.309977778,0.2478
2.493,0.43905,0.47281,0.393412,0.362125,0.309677778,0.2471
2.494,0.43845,0.47304,0.392888,0.3621375,0.309566667,0.2478
2.495,0.43795,0.47289,0.3921,0.3618125,0.309477778,0.2482
2.496,0.438,0.47214,0.391544,0.3615,0.309544444,0.2471
2.497,0.4384,0.47084,0.390988,0.361175,0.309511111,0.2452
2.498,0.4386,0.46984,0.39078,0.360875,0.309322222,0.2445
2.499,0.4381,0.46912,0.39086,0.3606875,0.309077778,0.2459
2.5,0.4385,0.46855,0.390704,0.360175,0.308288889,0.2467
