x,01_Soil,02_Dry_bush,03_Soil,04_Very_green_bush,05_Soil_with_crust,06_Soil_without_crust,07_Desert_pink_flowers,08_Brown_thorns,09_Very_dry_grass,10_Mix_of_soil_and_crust,11_Dense_desert_pink_flowers,12_Soil_with_crust,13_Rock_and_stones,14_Small_stones,15_Green-light_blue_bush,16_Very_dry_grass,17_Greenish_thorns,18_Bush,19_Sparse_dry_grass,20_Soil_with_crust,21_Acacia
0.5366 ,0.151733333,0.141875000,0.381400000,0.119633333,0.369000000,0.299525000,0.199633333,0.116233333,0.175066667,0.318366667,0.130233333,0.375700000,0.379175000,0.521325000,0.136200000,0.134700000,0.115866667,0.183400000,0.206800000,0.347766667,0.130160000
0.5380 ,0.152600000,0.142400000,0.383666667,0.120366667,0.371200000,0.301775000,0.200733333,0.117033333,0.176166667,0.320666667,0.131000000,0.377900000,0.381200000,0.522600000,0.137000000,0.135466667,0.116333333,0.184625000,0.208300000,0.349800000,0.131560000
0.5394 ,0.153266667,0.142700000,0.385600000,0.121033333,0.373266667,0.303825000,0.201633333,0.117733333,0.177200000,0.322666667,0.131700000,0.379733333,0.382850000,0.523925000,0.137800000,0.136266667,0.116866667,0.185550000,0.209766667,0.351933333,0.132820000
0.5408 ,0.153966667,0.142900000,0.387366667,0.121400000,0.375066667,0.305600000,0.202400000,0.118266667,0.178033333,0.324466667,0.132233333,0.381366667,0.384300000,0.524950000,0.138366667,0.136866667,0.117266667,0.186200000,0.211100000,0.353833333,0.133800000
0.5422 ,0.154733333,0.143350000,0.389366667,0.122033333,0.377000000,0.307525000,0.203466667,0.118833333,0.179000000,0.326366667,0.132900000,0.383033333,0.385800000,0.526225000,0.138966667,0.137666667,0.117666667,0.187400000,0.212633333,0.355966667,0.135020000
0.5436 ,0.155700000,0.143950000,0.391833333,0.122733333,0.379300000,0.309850000,0.204733333,0.119666667,0.180166667,0.328766667,0.133766667,0.385200000,0.387775000,0.527725000,0.139666667,0.138566667,0.118166667,0.188550000,0.214300000,0.358266667,0.136140000
0.5450 ,0.156900000,0.144825000,0.395000000,0.123666667,0.382500000,0.312975000,0.206633333,0.120866667,0.181866667,0.331900000,0.135033333,0.388400000,0.390675000,0.529700000,0.140566667,0.139666667,0.118900000,0.189925000,0.216433333,0.361166667,0.137460000
0.5464 ,0.158000000,0.145500000,0.397866667,0.124466667,0.385266667,0.315750000,0.208133333,0.121933333,0.183166667,0.334600000,0.136100000,0.391133333,0.393275000,0.531400000,0.141333333,0.140633333,0.119466667,0.191400000,0.218266667,0.363866667,0.138780000
0.5478 ,0.159100000,0.146175000,0.400533333,0.125166667,0.387633333,0.318200000,0.209500000,0.122800000,0.184300000,0.337066667,0.136933333,0.393400000,0.395300000,0.532850000,0.141966667,0.141566667,0.119866667,0.192725000,0.219933333,0.366333333,0.139960000
0.5492 ,0.159933333,0.146650000,0.402733333,0.125800000,0.390266667,0.320700000,0.210733333,0.123700000,0.185500000,0.339533333,0.137833333,0.395700000,0.397350000,0.534450000,0.142566667,0.142466667,0.120233333,0.193825000,0.221733333,0.368766667,0.140940000
0.5505 ,0.160533333,0.146900000,0.404700000,0.126166667,0.392466667,0.322825000,0.211666667,0.124400000,0.186500000,0.341666667,0.138533333,0.397700000,0.399100000,0.535675000,0.142966667,0.143166667,0.120466667,0.194725000,0.223233333,0.370933333,0.141720000
0.5519 ,0.161333333,0.147350000,0.406933333,0.126600000,0.394566667,0.325000000,0.212666667,0.125100000,0.187433333,0.343833333,0.139266667,0.399633333,0.400775000,0.536975000,0.143300000,0.144000000,0.120633333,0.195725000,0.224800000,0.373166667,0.142460000
0.5533 ,0.162100000,0.147700000,0.409000000,0.127000000,0.397000000,0.327425000,0.213766667,0.125966667,0.188533333,0.346200000,0.140100000,0.401833333,0.402725000,0.538325000,0.143533333,0.144766667,0.120733333,0.196625000,0.226466667,0.375466667,0.143000000
0.5547 ,0.162700000,0.147950000,0.410866667,0.127066667,0.398633333,0.329200000,0.214400000,0.126466667,0.189233333,0.347933333,0.140533333,0.403333333,0.403975000,0.539300000,0.143366667,0.145333333,0.120566667,0.197350000,0.227700000,0.377200000,0.143280000
0.5561 ,0.163300000,0.148200000,0.412633333,0.127133333,0.400333333,0.330975000,0.215166667,0.127000000,0.189933333,0.349766667,0.141066667,0.404900000,0.405400000,0.540175000,0.143100000,0.145933333,0.120333333,0.198150000,0.228933333,0.378933333,0.143480000
0.5575 ,0.164200000,0.148700000,0.415066667,0.127333333,0.402500000,0.333175000,0.216266667,0.127733333,0.190933333,0.351933333,0.141833333,0.406900000,0.407125000,0.541400000,0.142833333,0.146700000,0.120133333,0.199125000,0.230433333,0.381066667,0.143680000
0.5589 ,0.164733333,0.148700000,0.416500000,0.127166667,0.404000000,0.334675000,0.216566667,0.128133333,0.191400000,0.353333333,0.142133333,0.407933333,0.407975000,0.542200000,0.142233333,0.147166667,0.119600000,0.199625000,0.231600000,0.382700000,0.143580000
0.5603 ,0.165466667,0.148950000,0.418666667,0.127033333,0.405866667,0.336650000,0.217333333,0.128666667,0.192200000,0.355266667,0.142666667,0.409633333,0.409400000,0.543150000,0.141700000,0.147766667,0.119066667,0.200350000,0.233000000,0.384733333,0.143520000
0.5617 ,0.167433333,0.150325000,0.423233333,0.127866667,0.410166667,0.340825000,0.220333333,0.130333333,0.194500000,0.359466667,0.144566667,0.413666667,0.413100000,0.545950000,0.141966667,0.149433333,0.119233333,0.202200000,0.236033333,0.388800000,0.144220000
0.5631 ,0.169533333,0.151875000,0.428300000,0.128733333,0.414700000,0.345300000,0.223600000,0.132100000,0.197066667,0.364066667,0.146666667,0.418233333,0.417275000,0.548875000,0.142300000,0.151100000,0.119500000,0.204125000,0.239100000,0.393100000,0.144960000
0.5645 ,0.171700000,0.153550000,0.433233333,0.129600000,0.419233333,0.349675000,0.227033333,0.133933333,0.199666667,0.368500000,0.148833333,0.422666667,0.421350000,0.551850000,0.142600000,0.152833333,0.119733333,0.206075000,0.242166667,0.397300000,0.145660000
0.5658 ,0.173800000,0.155100000,0.437933333,0.130466667,0.423800000,0.354100000,0.230466667,0.135766667,0.202233333,0.372966667,0.151000000,0.427066667,0.425450000,0.554825000,0.142800000,0.154633333,0.119966667,0.208025000,0.245233333,0.401500000,0.146220000
0.5672 ,0.175400000,0.156175000,0.441600000,0.130900000,0.427433333,0.357650000,0.233000000,0.137233333,0.204233333,0.376533333,0.152666667,0.430400000,0.428500000,0.557125000,0.142533333,0.156033333,0.119800000,0.209475000,0.247800000,0.404900000,0.146400000
0.5686 ,0.176600000,0.156825000,0.444400000,0.130933333,0.430200000,0.360425000,0.234766667,0.138300000,0.205700000,0.379300000,0.153900000,0.432933333,0.430825000,0.558700000,0.141866667,0.157033333,0.119366667,0.210550000,0.249733333,0.407533333,0.146200000
0.5700 ,0.177800000,0.157500000,0.447266667,0.130966667,0.432933333,0.363250000,0.236633333,0.139466667,0.207200000,0.382066667,0.155166667,0.435400000,0.433075000,0.560375000,0.141133333,0.158133333,0.118866667,0.211575000,0.251800000,0.410266667,0.145880000
0.5714 ,0.178933333,0.158150000,0.449966667,0.130933333,0.435600000,0.365950000,0.238366667,0.140533333,0.208633333,0.384700000,0.156400000,0.437800000,0.435250000,0.562075000,0.140266667,0.159200000,0.118366667,0.212600000,0.253833333,0.412900000,0.145540000
0.5728 ,0.180100000,0.158725000,0.452566667,0.130933333,0.438133333,0.368600000,0.240100000,0.141633333,0.210100000,0.387300000,0.157633333,0.440100000,0.437325000,0.563625000,0.139500000,0.160233333,0.117866667,0.213600000,0.255800000,0.415400000,0.145100000
0.5741 ,0.181200000,0.159325000,0.455100000,0.130900000,0.440566667,0.371125000,0.241866667,0.142700000,0.211500000,0.389866667,0.158933333,0.442433333,0.439475000,0.565100000,0.138633333,0.161266667,0.117466667,0.214525000,0.257700000,0.417700000,0.144680000
0.5755 ,0.182366667,0.159975000,0.457700000,0.130900000,0.443033333,0.373725000,0.243666667,0.143766667,0.213033333,0.392433333,0.160300000,0.444766667,0.441650000,0.566575000,0.137966667,0.162333333,0.117100000,0.215425000,0.259666667,0.420100000,0.144340000
0.5769 ,0.183533333,0.160650000,0.460300000,0.131000000,0.445533333,0.376225000,0.245533333,0.144866667,0.214566667,0.394966667,0.161700000,0.447033333,0.443750000,0.568125000,0.137300000,0.163433333,0.116866667,0.216425000,0.261633333,0.422533333,0.144060000
0.5783 ,0.184666667,0.161250000,0.462700000,0.131100000,0.447866667,0.378675000,0.247300000,0.145966667,0.216033333,0.397300000,0.163066667,0.449100000,0.445675000,0.569575000,0.136666667,0.164500000,0.116700000,0.217350000,0.263566667,0.424833333,0.143820000
0.5797 ,0.185833333,0.161875000,0.465033333,0.131233333,0.450166667,0.381050000,0.249100000,0.147033333,0.217533333,0.399666667,0.164466667,0.451200000,0.447550000,0.571000000,0.136166667,0.165533333,0.116533333,0.218225000,0.265500000,0.427100000,0.143640000
0.5810 ,0.186900000,0.162475000,0.467333333,0.131400000,0.452400000,0.383350000,0.250900000,0.148133333,0.218966667,0.401866667,0.165933333,0.453200000,0.449400000,0.572400000,0.135633333,0.166600000,0.116500000,0.219100000,0.267400000,0.429266667,0.143540000
0.5824 ,0.188000000,0.163075000,0.469500000,0.131600000,0.454400000,0.385550000,0.252700000,0.149200000,0.220400000,0.404066667,0.167400000,0.455100000,0.451175000,0.573625000,0.135266667,0.167600000,0.116533333,0.219975000,0.269200000,0.431233333,0.143480000
0.5838 ,0.189066667,0.163625000,0.471533333,0.131766667,0.456366667,0.387675000,0.254466667,0.150300000,0.221900000,0.406200000,0.168933333,0.457033333,0.452950000,0.574875000,0.134866667,0.168666667,0.116633333,0.220850000,0.270966667,0.433200000,0.143440000
0.5852 ,0.190133333,0.164175000,0.473466667,0.132033333,0.458333333,0.389800000,0.256366667,0.151400000,0.223400000,0.408266667,0.170433333,0.458833333,0.454725000,0.576125000,0.134533333,0.169766667,0.116800000,0.221725000,0.272800000,0.435100000,0.143480000
0.5865 ,0.191166667,0.164700000,0.475400000,0.132133333,0.460166667,0.391850000,0.258300000,0.152466667,0.224900000,0.410300000,0.172033333,0.460600000,0.456500000,0.577250000,0.134166667,0.170800000,0.117066667,0.222550000,0.274533333,0.436833333,0.143500000
0.5879 ,0.192333333,0.165250000,0.477366667,0.132400000,0.462066667,0.393950000,0.260333333,0.153666667,0.226500000,0.412366667,0.173700000,0.462333333,0.458250000,0.578600000,0.133866667,0.171966667,0.117366667,0.223525000,0.276433333,0.438933333,0.143600000
0.5893 ,0.193433333,0.165750000,0.479066667,0.132600000,0.463900000,0.395850000,0.262333333,0.154833333,0.228100000,0.414200000,0.175333333,0.463733333,0.459775000,0.579900000,0.133600000,0.173166667,0.117666667,0.224475000,0.278300000,0.440933333,0.143760000
0.5907 ,0.194533333,0.166275000,0.480866667,0.132900000,0.465700000,0.397750000,0.264333333,0.156000000,0.229700000,0.415933333,0.177000000,0.465033333,0.461150000,0.581150000,0.133400000,0.174333333,0.118000000,0.225350000,0.280166667,0.442833333,0.143920000
0.5921 ,0.195400000,0.166700000,0.482233333,0.133200000,0.467066667,0.399350000,0.265966667,0.157000000,0.230966667,0.417433333,0.178533333,0.466266667,0.462325000,0.582100000,0.133300000,0.175366667,0.118266667,0.226075000,0.281733333,0.444266667,0.144120000
0.5934 ,0.196466667,0.167200000,0.483800000,0.133466667,0.468533333,0.401025000,0.267766667,0.158100000,0.232433333,0.419133333,0.180233333,0.467800000,0.463800000,0.583050000,0.133233333,0.176400000,0.118633333,0.226800000,0.283333333,0.445600000,0.144360000
0.5948 ,0.197533333,0.167700000,0.485433333,0.133866667,0.470033333,0.402700000,0.269633333,0.159166667,0.234000000,0.420733333,0.182000000,0.469233333,0.465225000,0.584125000,0.133266667,0.177466667,0.119066667,0.227575000,0.285000000,0.447100000,0.144700000
0.5962 ,0.198500000,0.168250000,0.486833333,0.134233333,0.471433333,0.404300000,0.271466667,0.160300000,0.235500000,0.422266667,0.183766667,0.470566667,0.466600000,0.585075000,0.133266667,0.178533333,0.119466667,0.228325000,0.286600000,0.448466667,0.145020000
0.5975 ,0.199466667,0.168700000,0.488200000,0.134600000,0.472733333,0.405800000,0.273200000,0.161366667,0.236966667,0.423666667,0.185500000,0.471833333,0.467875000,0.585975000,0.133300000,0.179633333,0.119800000,0.228950000,0.288200000,0.449700000,0.145360000
0.5989 ,0.200433333,0.169200000,0.489500000,0.134966667,0.473966667,0.407200000,0.274966667,0.162466667,0.238433333,0.425133333,0.187233333,0.473100000,0.469175000,0.586850000,0.133400000,0.180700000,0.120100000,0.229600000,0.289733333,0.450833333,0.145620000
0.6003 ,0.201466667,0.169675000,0.490833333,0.135333333,0.475233333,0.408650000,0.276733333,0.163566667,0.239966667,0.426533333,0.188966667,0.474366667,0.470425000,0.587800000,0.133400000,0.181766667,0.120366667,0.230300000,0.291300000,0.452066667,0.145860000
0.6017 ,0.202400000,0.170125000,0.492000000,0.135633333,0.476366667,0.409950000,0.278400000,0.164666667,0.241400000,0.427766667,0.190633333,0.475400000,0.471550000,0.588650000,0.133333333,0.182833333,0.120600000,0.230925000,0.292833333,0.453233333,0.146040000
0.6030 ,0.203400000,0.170575000,0.493166667,0.135900000,0.477466667,0.411275000,0.280100000,0.165833333,0.242900000,0.428966667,0.192266667,0.476400000,0.472650000,0.589450000,0.133166667,0.183933333,0.120700000,0.231500000,0.294333333,0.454333333,0.146100000
0.6044 ,0.204300000,0.171000000,0.494200000,0.136133333,0.478433333,0.412500000,0.281666667,0.166933333,0.244400000,0.430100000,0.193800000,0.477400000,0.473650000,0.590225000,0.132933333,0.185000000,0.120733333,0.232050000,0.295733333,0.455333333,0.146080000
0.6058 ,0.205200000,0.171375000,0.495166667,0.136233333,0.479300000,0.413675000,0.283200000,0.168000000,0.245833333,0.431266667,0.195266667,0.478366667,0.474675000,0.590975000,0.132600000,0.186066667,0.120700000,0.232575000,0.297133333,0.456166667,0.145960000
0.6071 ,0.206166667,0.171800000,0.496200000,0.136333333,0.480233333,0.414800000,0.284766667,0.169166667,0.247366667,0.432366667,0.196766667,0.479300000,0.475775000,0.591675000,0.132233333,0.187133333,0.120633333,0.233075000,0.298566667,0.457100000,0.145700000
0.6085 ,0.207066667,0.172150000,0.497033333,0.136466667,0.481066667,0.415900000,0.286200000,0.170266667,0.248833333,0.433433333,0.198133333,0.480133333,0.476775000,0.592350000,0.131733333,0.188166667,0.120466667,0.233550000,0.299966667,0.457966667,0.145440000
0.6099 ,0.208033333,0.172550000,0.498000000,0.136533333,0.481900000,0.416925000,0.287600000,0.171433333,0.250333333,0.434366667,0.199433333,0.480933333,0.477750000,0.593075000,0.131233333,0.189266667,0.120200000,0.234025000,0.301366667,0.458900000,0.145100000
0.6112 ,0.208933333,0.172900000,0.498733333,0.136566667,0.482566667,0.417925000,0.288900000,0.172566667,0.251766667,0.435333333,0.200633333,0.481633333,0.478600000,0.593700000,0.130700000,0.190300000,0.119966667,0.234425000,0.302666667,0.459700000,0.144720000
0.6126 ,0.209733333,0.173275000,0.499366667,0.136566667,0.483200000,0.418825000,0.290133333,0.173633333,0.253266667,0.436133333,0.201733333,0.482333333,0.479475000,0.594250000,0.130100000,0.191333333,0.119633333,0.234725000,0.303933333,0.460300000,0.144280000
0.6140 ,0.210600000,0.173575000,0.500033333,0.136600000,0.483733333,0.419650000,0.291233333,0.174733333,0.254666667,0.436900000,0.202833333,0.482933333,0.480275000,0.594700000,0.129533333,0.192300000,0.119333333,0.235050000,0.305133333,0.460833333,0.143880000
0.6153 ,0.211533333,0.173975000,0.500833333,0.136633333,0.484433333,0.420600000,0.292433333,0.175900000,0.256166667,0.437766667,0.203900000,0.483600000,0.481150000,0.595475000,0.129033333,0.193400000,0.119033333,0.235450000,0.306533333,0.461666667,0.143520000
0.6167 ,0.212500000,0.174350000,0.501666667,0.136766667,0.485233333,0.421675000,0.293733333,0.177100000,0.257766667,0.438766667,0.205033333,0.484466667,0.482125000,0.596175000,0.128566667,0.194533333,0.118833333,0.235850000,0.307900000,0.462533333,0.143220000
0.6181 ,0.213500000,0.174750000,0.502566667,0.136966667,0.486000000,0.422700000,0.294966667,0.178366667,0.259366667,0.439733333,0.206066667,0.485233333,0.483075000,0.596950000,0.128200000,0.195733333,0.118666667,0.236375000,0.309366667,0.463466667,0.143040000
0.6194 ,0.214266667,0.174975000,0.503000000,0.137000000,0.486400000,0.423400000,0.295900000,0.179400000,0.260666667,0.440333333,0.206966667,0.485700000,0.483750000,0.597325000,0.127833333,0.196733333,0.118500000,0.236675000,0.310466667,0.463866667,0.142800000
0.6208 ,0.215066667,0.175300000,0.503433333,0.137033333,0.486600000,0.423975000,0.296833333,0.180433333,0.261966667,0.440900000,0.207866667,0.486100000,0.484350000,0.597625000,0.127466667,0.197633333,0.118400000,0.236925000,0.311433333,0.464100000,0.142600000
0.6222 ,0.215833333,0.175625000,0.503800000,0.137200000,0.486866667,0.424575000,0.297800000,0.181500000,0.263333333,0.441500000,0.208766667,0.486533333,0.484975000,0.597950000,0.127200000,0.198566667,0.118333333,0.237200000,0.312500000,0.464333333,0.142460000
0.6235 ,0.216800000,0.176000000,0.504500000,0.137400000,0.487366667,0.425400000,0.298966667,0.182700000,0.264833333,0.442233333,0.209833333,0.487066667,0.485775000,0.598475000,0.127066667,0.199700000,0.118433333,0.237625000,0.313700000,0.464933333,0.142480000
0.6249 ,0.217733333,0.176350000,0.505100000,0.137633333,0.488000000,0.426300000,0.300166667,0.183933333,0.266400000,0.443033333,0.210900000,0.487666667,0.486575000,0.599075000,0.126966667,0.200900000,0.118666667,0.238100000,0.315000000,0.465633333,0.142580000
0.6262 ,0.218700000,0.176725000,0.505766667,0.137900000,0.488533333,0.427150000,0.301333333,0.185166667,0.267900000,0.443733333,0.211900000,0.488200000,0.487375000,0.599700000,0.126900000,0.202066667,0.119000000,0.238575000,0.316333333,0.466233333,0.142720000
0.6276 ,0.219566667,0.177000000,0.506166667,0.138166667,0.489033333,0.427950000,0.302433333,0.186366667,0.269366667,0.444366667,0.212900000,0.488633333,0.488075000,0.600300000,0.126866667,0.203233333,0.119366667,0.239025000,0.317533333,0.466833333,0.142880000
0.6290 ,0.220500000,0.177300000,0.506666667,0.138433333,0.489433333,0.428600000,0.303433333,0.187466667,0.270800000,0.444933333,0.213866667,0.489033333,0.488675000,0.600775000,0.126833333,0.204333333,0.119766667,0.239425000,0.318700000,0.467333333,0.143080000
0.6303 ,0.221366667,0.177625000,0.507233333,0.138766667,0.489933333,0.429350000,0.304533333,0.188666667,0.272266667,0.445600000,0.214866667,0.489466667,0.489325000,0.601400000,0.126900000,0.205466667,0.120233333,0.239850000,0.319900000,0.467966667,0.143320000
0.6317 ,0.222266667,0.178025000,0.507766667,0.139033333,0.490366667,0.430025000,0.305500000,0.189800000,0.273666667,0.446200000,0.215866667,0.490000000,0.490000000,0.601950000,0.126966667,0.206566667,0.120733333,0.240250000,0.321033333,0.468466667,0.143560000
0.6330 ,0.223266667,0.178425000,0.508466667,0.139433333,0.490900000,0.430875000,0.306600000,0.191066667,0.275266667,0.446966667,0.216800000,0.490600000,0.490850000,0.602525000,0.126933333,0.207733333,0.121233333,0.240725000,0.322333333,0.469100000,0.143840000
0.6344 ,0.224200000,0.178850000,0.509166667,0.139700000,0.491466667,0.431700000,0.307633333,0.192333333,0.276733333,0.447733333,0.217733333,0.491266667,0.491725000,0.603050000,0.126900000,0.208933333,0.121733333,0.241175000,0.323600000,0.469633333,0.144080000
0.6357 ,0.225266667,0.179400000,0.510166667,0.140133333,0.492433333,0.432950000,0.309033333,0.193800000,0.278600000,0.449033333,0.218900000,0.492433333,0.493125000,0.603850000,0.126900000,0.210166667,0.122300000,0.241625000,0.325100000,0.470600000,0.144300000
0.6371 ,0.226700000,0.180275000,0.511733333,0.140733333,0.493566667,0.434375000,0.310700000,0.195400000,0.280600000,0.450466667,0.220000000,0.493700000,0.494600000,0.604850000,0.126866667,0.211566667,0.122766667,0.242225000,0.326733333,0.471633333,0.144480000
0.6385 ,0.228366667,0.181300000,0.513633333,0.141366667,0.494733333,0.435775000,0.312333333,0.196966667,0.282533333,0.451766667,0.221133333,0.494900000,0.495975000,0.605925000,0.126800000,0.212966667,0.123233333,0.242950000,0.328433333,0.472766667,0.144560000
0.6398 ,0.229466667,0.181750000,0.514333333,0.141600000,0.495100000,0.436475000,0.313066667,0.198066667,0.283833333,0.452233333,0.221500000,0.495200000,0.496425000,0.606600000,0.126466667,0.214133333,0.123433333,0.243450000,0.329600000,0.473300000,0.144480000
0.6412 ,0.230266667,0.181925000,0.514700000,0.141633333,0.495633333,0.437250000,0.313466667,0.199266667,0.285300000,0.452900000,0.221733333,0.495800000,0.497175000,0.607150000,0.126033333,0.215100000,0.123533333,0.243675000,0.330800000,0.473866667,0.144280000
